     AGC/ObjID		  RA	    Dec     r        z     D[Mpc]    LogM*  LogMHI/M*  code (ALFALFA-only, noSDSS spec =1, SDSS-only=2, match=3)
              225601  183.8109   13.7708  15.39   0.0422   185.53   9.9047  -0.0173    3
                7260  183.8207   13.0244  17.10   0.0023     7.74   9.1470  -0.4513    3
                7275  183.9137   13.9003  17.68  -0.0003     0.00      NaN      NaN    3
              224709  184.0620   12.6338  17.17   0.0566   247.04  10.5674  -0.3334    3
              224814  183.9045   13.2954  15.54   0.0434   190.57   9.7129   0.4350    3
              220257  183.9748   14.0248  14.80   0.0023     7.56   7.1168  -0.3147    3
                7284  183.9727   13.1720  17.10   0.0005     1.30   8.8370  -1.8229    3
              224711  184.1052   12.5778  16.56   0.0215    97.01   8.6688   0.5410    3
                7305  184.2334   13.6255  16.96  -0.0006    16.70   9.1478  -1.3383    3
                7313  184.2887   12.4537  17.48   0.0071    30.10   9.4484  -0.4290    3
              220292  184.3189   12.7952  16.28   0.0167    73.43   9.7107  -0.0320    3
              223372  184.3549   13.4372  16.51   0.0224   100.71   9.2680   0.0301    3
              224489  184.3670   12.9322  17.72   0.0069    32.58   8.1750  -0.0054    3
                7326  184.3906   12.3878  17.31  -0.0006     0.00      NaN      NaN    3
              222545  184.4279   13.3800  15.97   0.0246   110.08  10.0822  -0.2211    3
              220300  184.4338   13.1710  14.31   0.0429   188.41  10.7795  -0.6060    3
              220321  184.5639   13.7491  15.32   0.0008    16.70   8.7279  -1.2468    3
              224612  184.5605   11.9148  17.52   0.0262   117.02   9.8251  -0.3762    3
              221520  184.6153   12.6964  16.91   0.0253   113.21  10.3628  -0.2406    3
              220326  184.6468   11.8704  16.61   0.0256   114.61  10.2090  -0.9395    3
              223407  184.6832   12.3859  15.90   0.0004     1.20   5.7941  -0.5726    3
              224722  184.7104   12.9964  16.06   0.0244   109.33   9.5851  -0.5549    3
                7347  184.7279   12.4701  16.40   0.0214    96.20   9.7373   0.1522    3
              224496  184.7344   13.4791  16.23   0.0272   121.41   9.1966   0.3619    3
              220351  184.7967   12.8845  17.74   0.0073    16.70   8.0030  -0.0544    3
              220353  184.8091   13.8822  17.72  -0.0008    16.70   8.3284  -0.4308    3
              220363  184.8509   12.3014  17.53   0.0264   117.64  10.6466  -1.0023    3
              220366  184.8585   13.3105  15.63   0.0010    16.58   7.6221   0.2938    3
              224733  184.9440   12.1116  17.84   0.0266   118.66   9.4148  -0.1151    3
              224818  185.0150   13.1457  17.42   0.0543   237.23  10.1443   0.1403    3
              223437  185.0608   12.8652  17.56   0.0241   108.04   8.9789   0.2320    3
              220398  185.0910   12.1877  17.21   0.0008    16.70   7.5247   0.1745    3
              220409  185.1679   13.8890  12.77   0.0026    16.70   7.3452   0.2861    3
              220419  185.2509   12.7259  17.72   0.0022    16.70   7.8110  -0.0289    3
              220440  185.4249   12.8186  17.44   0.0262   116.97   9.7739  -0.3898    3
              226065  185.4323   13.9631  14.79   0.0238   106.51   8.9924   0.1166    3
                7421  185.4820   11.9671  17.71   0.0005    16.70   8.2043   0.1481    3
              226068  185.5311   14.0028  17.02   0.0473   207.22   9.8757   0.0843    3
              224740  185.5818   12.5530  17.42   0.0254   113.45   8.9712   0.6219    3
              224821  185.5972   13.4601  10.98   0.0424   186.49  10.2295  -0.2622    3
                7445  185.6610   11.8008  16.91   0.0048    16.70  10.2698  -2.2900    3
              226070  185.6859   13.9655  15.80   0.0424   186.39  10.0092   0.2035    3
              220472  185.7413   13.5457  17.48   0.0255   114.08   9.8196  -0.0868    3
              220478  185.7808   13.7446  15.34   0.0063    30.52   8.3214   0.1909    3
                7470  185.9352   12.4781  16.43  -0.0014    12.80   8.7583  -0.5530    3
                7476  186.0063   12.2047  16.85   0.0077    16.70   9.5669  -1.0592    3
              225926  186.1181   13.3849  16.60   0.0201    90.55   9.0768   0.3434    3
              220518  186.1114   13.2334  16.84   0.0255   113.78  10.4783  -0.4828    3
              220542  186.3397   13.0696  16.92   0.0064    30.73   8.6739  -0.5700    3
                7510  186.3879   12.2605  17.21  -0.0005    16.70   9.1386  -0.8685    3
                7532  186.5490   12.9462  13.52  -0.0010     0.00      NaN      NaN    3
              224827  186.6117   13.4727  16.03   0.0436   191.18  10.2735  -0.3377    3
              220606  186.8522   13.7161  17.17   0.0011    16.58   7.7762   0.0181    3
              224828  186.9789   13.4334  16.79   0.0436   191.47  10.0606  -0.4245    3
                7586  187.0283   13.9117  14.77   0.0244   109.28  10.3770  -0.4799    3
                7588  187.0565   13.5707  16.43   0.0201    90.87  10.1441  -0.5159    3
              220704  187.7023   12.0452  16.98   0.0041    16.70   7.3208   0.5104    3
              220739  188.0235   11.8178  16.14   0.0030    16.70   8.4496  -0.5241    3
                7695  188.1743   14.0502  17.27  -0.0006    16.70   9.4167  -1.0456    3
              220786  188.4566   13.9629  15.67   0.0204    92.01   9.7837  -0.0469    3
              224750  188.5147   13.0115  15.91   0.0429   188.18  10.3573  -0.3978    3
              224835  188.5427   13.3105  13.75   0.0444   194.72  10.2660   0.1827    3
              220799  188.6324   13.5039  17.47   0.0028    16.70   8.5485  -1.0580    3
              224755  188.9097   12.4831  15.96   0.0411   180.62   9.6906   0.5557    3
              220835  189.0947   13.6029  17.14   0.0306   135.48  10.4013  -0.4487    3
                7796  189.4314   11.8182  15.14   0.0051    16.22  11.0644  -2.3716    3
                7803  189.5744   13.1102  15.45   0.0058    16.70   9.5309  -2.1215    3
                7817  189.7670   13.3638  15.61   0.0091    16.70   9.1109  -1.3194    3
              226094  189.7603   13.7331  15.82   0.0455   199.31   9.7406   0.4619    3
              224770  190.1293   12.7858  16.84   0.0560   244.32  10.2676  -0.2322    3
              220901  189.9939   13.7819  17.49   0.0034    16.70   7.9423   0.4626    3
                7843  190.3013   11.8861  15.44   0.0076    20.00   9.8572  -1.4184    3
                7849  190.3560   13.7296  16.60   0.0204    91.94  10.5089  -0.4478    3
              220941  190.6694   13.2669  17.42   0.0039    16.70   8.3809  -0.4692    3
                7884  190.7182   13.2575  17.73   0.0033    20.99  10.3350  -1.1166    3
                7889  190.7819   12.0510  17.30   0.0067    32.18  10.0038  -1.7644    3
                7902  190.9863   13.1272  16.00   0.0035    14.10  10.3194  -1.0056    3
                7906  191.0401   12.1145  17.00   0.0034    16.58   8.0913   0.4292    3
              220977  191.0501   12.9418  17.72   0.0031    16.52   8.7330  -1.0852    3
                7920  191.1892   12.3509  16.92   0.0028    16.58   9.3099  -1.5247    3
              226097  191.2719   12.4464  13.13   0.0398   174.94  10.6547  -0.8093    3
                7932  191.3828   13.3323  17.09   0.0032    23.60   9.3762  -0.2932    3
              226098  191.5420   11.9146  16.54   0.0450   197.38  10.1248  -0.2422    3
                7965  191.9373   13.7647  17.17   0.0054    14.70  10.2521  -1.6848    3
              226101  192.1255   13.3248  15.97   0.0390   171.64   9.9465   0.0228    3
              226102  192.2791   12.4862  15.49   0.0578   252.25  10.1092   0.2742    3
              221068  192.8711   13.7818  17.03   0.0375   164.99  10.9786  -1.0738    3
              221078  193.0949   13.1033  17.70   0.0274   121.70   9.2004   0.3643    3
                8032  193.6839   13.2372  16.48   0.0037    16.70   9.4127  -1.7492    3
              221112  193.8352   12.8138  16.96   0.0219    98.17   9.7932  -0.4918    3
                8061  194.1828   11.9318  15.96   0.0019    16.58   8.1789  -0.0283    3
              226108  194.4684   12.2634  17.50   0.0497   217.44  10.7207  -0.4107    3
                8088  194.5950   13.8727  18.17   0.0215    96.35  10.2724  -0.5426    3
              221227  194.6473   12.1741  17.43   0.0459   200.97   9.8005   0.1609    3
              221245  194.7198   13.1523  16.51   0.0064    30.89   9.1078  -0.0580    3
              226113  194.9533   12.6568  16.98   0.0212    95.11   8.8359   0.2858    3
                8114  195.1040   13.6706  16.42   0.0066    31.90   8.8030   0.3957    3
              233578  195.1875   11.8640  16.22   0.0210    94.37   8.9707   0.2710    3
              233604  195.3681   12.5637  14.61   0.0222    99.31   9.5151  -0.4670    3
              232453  195.7511   12.9439  16.20   0.0364   160.04   9.3845   0.3881    3
              233608  195.7918   13.8777  17.58   0.0358   157.84  10.4892  -0.5050    3
              232314  195.9099   11.8838  16.65   0.0358   157.78   9.8564  -0.2745    3
              232567  195.9244   13.2131  17.65   0.0359   158.13  10.0868  -0.0192    3
              232455  195.9277   12.5020  14.79   0.0442   193.59  10.4343  -0.4384    3
              232600  195.9979   14.0747  17.34   0.0434   190.27  10.4137  -0.5956    3
              232318  196.0751   11.8716  16.52   0.0546   238.08  10.1072  -0.1116    3
              232458  196.4406   12.0524  14.89   0.0366   160.95  10.4797  -0.7022    3
              232459  196.5269   12.5257  15.80   0.0546   238.28  10.0477   0.0571    3
              230085  196.7376   13.2199  17.44   0.0353   155.44   9.7702  -0.0697    3
              230089  196.7624   13.0751  16.71   0.0275   122.14  10.6381  -0.8610    3
              232247  196.8796   12.3580  16.61   0.0225   100.50   9.2429  -0.1333    3
              232463  197.1268   12.9655  15.51   0.0362   159.14   9.4521   0.5091    3
              232251  197.2258   13.4571  15.76   0.0255   113.45   9.0390   0.4166    3
              232253  197.2727   13.8053  16.19   0.0112    50.17   8.2941   0.1029    3
              232326  197.4034   12.0279  16.06   0.0545   237.87   9.8276   0.4120    3
              232464  197.6336   12.6830  16.25   0.0360   158.56   9.6400   0.1787    3
              232276  197.7388   11.9086  15.41   0.0287   127.26   9.1554   0.7147    3
              230152  197.9840   12.3533  15.14   0.0289   128.22  10.4122  -0.9258    3
              232467  198.0726   12.8684  14.77   0.0112    50.48   9.0507  -0.2302    3
              230160  198.0908   12.1733  14.88   0.0112    50.26   9.5042   0.1285    3
              232466  198.0631   12.9076  15.40   0.0286   126.60   9.1563   0.0235    3
              232338  198.1672   11.9764  13.03   0.0338   148.95  10.0318  -0.1698    3
              232469  198.1790   12.8063  16.06   0.0297   131.29   8.8462   0.3073    3
              232473  198.2653   12.4208  16.20   0.0258   114.62   9.4405  -0.0978    3
              232340  198.4146   11.8529  17.74   0.0314   138.70  10.0967  -0.4268    3
              232339  198.3974   11.9221  16.87   0.0317   139.90  10.0082  -0.4246    3
              232475  198.4322   12.7715  15.78   0.0113    50.65   8.6618  -0.1555    3
              232258  198.4482   13.6791  15.72   0.0229   102.12   9.3698  -0.3452    3
              232576  198.4608   13.7682  15.57   0.0255   113.37   9.9590  -0.6847    3
              230185  198.5825   13.5074  17.00   0.0256   113.99  10.1581  -0.5851    3
              232577  198.6681   13.3266  15.23   0.0281   124.49   9.3876  -0.0115    3
              232478  198.8596   12.6765  17.54   0.0258   114.83   9.4899   0.0562    3
              230201  198.8413   12.9052  15.89   0.0255   113.47  10.1828  -0.2769    3
              230208  199.0149   13.4031  17.10   0.0303   133.97  10.3170  -0.7407    3
              232480  199.0996   12.5221  17.22   0.0116    51.86   8.5897  -0.0970    3
              232481  199.1143   12.9503  12.64   0.0256   114.00  10.2956  -0.8003    3
              232482  199.1491   12.1524  12.32   0.0114    51.07   8.5996  -0.2306    3
                8345  199.2180   12.5486  18.08   0.0032    16.65   8.8573   0.0484    3
              230233  199.7033   12.3972  17.01   0.0368   161.83  10.6414  -0.4541    3
              232585  199.6919   13.6149  15.45   0.0547   238.44  10.1186  -0.1276    3
              232486  200.1375   12.8230  17.34   0.0249   110.80   9.7353  -0.1799    3
              233628  200.1993   13.6347  16.78   0.0226   101.06   9.1654   0.4420    3
              230269  200.3692   12.3381  15.87   0.0380   166.87  10.7397  -0.7098    3
                8395  200.3841   12.1877  15.46   0.0382   167.92  10.8087  -0.5558    3
              232492  200.4432   12.7943  15.19   0.0254   112.95   9.9959  -0.7110    3
                8408  200.7515   13.9509  16.06   0.0244   108.43  10.5825  -0.3759    3
              230295  200.8763   13.7748  17.18   0.0241   107.38  10.4893  -1.1794    3
                8417  200.9665   13.7359  16.62   0.0214    95.96  10.5811  -0.7361    3
              231933  201.0623   13.7786  15.47   0.0229   102.34   9.6724  -0.0808    3
              231935  201.1037   13.8128  16.99   0.0214    95.56   9.3152   0.0226    3
              230305  201.1007   13.9376  15.58   0.0226   100.97  10.7096  -1.3326    3
              230312  201.2153   13.5815  11.89   0.0225   100.65  10.2479  -0.5191    3
              232496  201.2222   12.1899  15.43   0.0465   203.22   9.9476   0.1020    3
              232497  201.2499   12.4137  15.33   0.0464   203.05   9.6074   0.2196    3
              231943  201.3146   13.2760  14.71   0.0216    96.64   9.6788  -0.4843    3
              230320  201.3804   11.8253  16.81   0.0395   173.15  10.7865  -0.5657    3
              230324  201.4734   13.2981  15.34   0.0222    99.15   9.8153  -0.3743    3
              232595  201.5190   13.7358  14.95   0.0390   171.02   9.4320   0.2820    3
              232613  201.5328   14.1832  16.04   0.0384   168.66   9.9015  -0.1825    3
              231945  201.5724   13.8107  16.66   0.0234   104.47   9.6393  -0.2889    3
              232218  201.8549   11.8836  16.15   0.0236   105.08  10.4533  -1.1861    3
              233634  202.0919   13.2582  17.61   0.0248   110.20   8.8012   0.4949    3
              232504  202.0850   12.7620  17.61   0.0247   109.99   9.0611   0.4552    3
              232385  202.1172   11.9975  17.63   0.0458   200.38  10.0656  -0.1699    3
              232596  202.1267   13.1079  15.62   0.0245   109.10  10.0071  -0.7457    3
              232507  202.1492   12.0656  17.31   0.0235   104.66  10.2371  -0.8562    3
              230351  202.1676   12.7113  15.13   0.0250   110.93  10.7725  -1.1760    3
              230356  202.2674   12.2374  16.14   0.0242   107.77  10.5232  -0.8398    3
              232509  202.2919   12.7690  17.19   0.0238   105.88   9.6126  -0.1857    3
              232510  202.3173   12.7014  16.64   0.0460   201.15   9.5872   0.4181    3
              232513  202.3837   13.0096  17.01   0.0263   116.49   8.9844   0.5211    3
              230369  202.4285   12.1901  16.88   0.0407   178.33  10.8936  -0.8509    3
              230378  202.5163   12.1752  14.72   0.0447   195.65  10.7305  -0.6541    3
              232525  202.7181   12.0969  17.06   0.0469   205.07   9.9517   0.0041    3
              232526  202.7492   12.5960  14.91   0.0472   206.05   9.9443   0.0900    3
              232530  202.9178   12.6243  10.03   0.0468   204.64  10.0095  -0.1062    3
              230407  203.1236   12.8174  17.46   0.0251   111.46  10.1883  -0.5336    3
              230408  203.1348   13.9332  17.19   0.0229   102.27  10.2317  -0.7862    3
              232538  203.3696   12.8808  16.85   0.0424   185.51  10.5352  -0.6344    3
              233739  203.5171   13.5837  15.30   0.0437   191.18   9.8092  -0.0604    3
              230426  203.5423   13.1629  11.64   0.0434   189.69  10.8848  -0.7914    3
              230427  203.5392   13.2808  16.63   0.0440   192.30  11.1252  -1.0508    3
              233642  203.6744   13.4347  11.08   0.0437   191.32   9.9514   0.2103    3
              231050  203.7330   13.7424   9.20   0.0227   101.19  11.4273  -1.5178    3
                8573  203.8828   13.6765  13.97   0.0229   101.91  11.1958  -0.7346    3
                8576  203.9267   13.3309  17.85   0.0426   186.55  11.0970  -1.0364    3
              230459  203.9854   13.3431  15.43   0.0424   185.75  10.7681  -0.8935    3
              233649  204.2663   12.0579  17.70   0.0550   239.62   9.9883   0.1649    3
              230503  204.6650   12.4571  15.47   0.0359   157.56  10.2714  -0.4865    3
              230516  204.8255   12.7241  13.96   0.0228   101.51  10.1857  -0.2246    3
                8660  205.3537   13.8560  17.14   0.0239   106.27   9.8262  -0.1549    3
              232421  205.5243   11.8982  14.04   0.0569   247.82   9.8948   0.1802    3
              233672  205.6265   12.8604  16.23   0.0356   156.37   9.7835   0.2744    3
              233673  205.6308   13.0357  15.14   0.0410   179.44  10.1542  -0.1304    3
              233676  205.6671   12.9452  15.61   0.0412   180.53  10.2041  -0.1537    3
              232546  205.8537   12.5183  15.83   0.0258   114.48   9.8362  -0.4428    3
              233679  205.9187   13.3846  14.53   0.0216    96.41   9.5817  -0.0616    3
              230610  205.9610   13.2500  15.62   0.0219    97.60   9.7010  -0.2156    3
              230620  206.1029   13.1754  16.59   0.0410   179.61  10.3938  -0.2546    3
              232547  206.1682   12.1935  17.28   0.0496   216.19   9.5488   0.1659    3
              232550  206.2856   12.4267  16.92   0.0404   176.93   9.6924   0.3223    3
              232427  206.5287   12.0383  15.98   0.0228   101.47   8.7354   0.5796    3
              233681  206.8165   13.1772  15.42   0.0036    21.17   7.5531   0.1245    3
              233683  206.8183   13.2980  14.14   0.0217    96.82   8.8934   0.5007    3
              232553  206.8286   12.4023  16.19   0.0495   215.79   9.2707   0.5185    3
              230666  207.0260   12.0722  14.66   0.0234   104.19   9.8911  -0.0933    3
              232554  207.0469   12.4987  16.99   0.0498   216.99  10.8609  -0.7046    3
              232555  207.1781   12.5458  15.76   0.0363   159.35   9.9792  -0.2378    3
              230723  207.3705   13.8773  17.02   0.0240   106.69   9.8468  -0.3139    3
              233689  207.5912   14.1414  14.91   0.0247   109.47   9.5978  -0.1293    3
              230750  207.7539   13.7733  16.63   0.0206    91.96   9.7123  -0.2390    3
              230768  208.0818   13.5759  15.89   0.0368   161.32  10.8298  -0.5717    3
              215212  178.0352   15.2118  13.99   0.0208    93.81   9.1205   0.2139    3
              213137  178.1366   15.6970  12.99   0.0213    96.00  10.1743  -0.5230    3
              215215  178.3602   15.6078  12.36   0.0229   102.70   9.4222   0.1010    3
              210888  178.4355   15.1854  17.47   0.0226   101.41  10.3857  -0.7576    3
              210896  178.5177   14.4946  15.09   0.0384   169.41  10.4927  -0.4140    3
                6941  179.4419   14.2974  17.30   0.0232   104.07  11.0117  -1.5397    3
              215221  179.5750   15.2871  17.38   0.0588   256.73  10.9617  -0.8254    3
                6961  179.6499   16.1774  14.51   0.0125    56.08  10.8474  -1.0299    3
              212400  179.6962   15.7164  12.03   0.0173    76.26  10.4609  -1.2627    3
              211095  179.9086   14.4590  17.30   0.0230   103.34   9.5249  -0.3381    3
              210994  180.1920   14.1596  17.56   0.0428   188.26  10.7494  -0.4187    3
              210968  179.8910   13.8873   8.88   0.0048    25.13   8.8989  -0.0582    3
              210996  180.2053   15.4513  14.75   0.0226   101.45  10.1588  -0.3021    3
              226018  180.2307   15.3729  16.92   0.0172    75.94   9.3268  -0.3605    3
              226019  180.2522   14.8060  14.54   0.0227   101.85   9.4881  -0.0201    3
              226020  180.2945   15.6260  13.34   0.0227   102.10   8.9597   0.4356    3
                7003  180.3395   14.4501  16.63   0.0043    23.39   8.2989   0.4322    3
                7016  180.5998   14.8436  14.95   0.0242   108.46  11.1650  -1.3542    3
              222046  180.9000   16.0554  13.95   0.0031    17.54   9.1567  -1.0971    3
                7038  180.9607   14.5501  16.47   0.0030     9.88   7.9371  -0.0018    3
              220035  181.0226   14.0656  15.38   0.0438   192.56  10.6171  -0.2931    3
              225865  181.1050   14.0690  17.18   0.0436   191.68   9.6773   0.3680    3
              220046  181.1147   13.9698  17.23   0.0238   106.85  10.0895  -0.7839    3
              226022  181.1753   15.1329  14.48   0.0276   122.81   9.5157   0.0180    3
              220056  181.2047   14.4960  16.76   0.0232   104.30  10.8701  -1.7446    3
              222061  181.4577   15.9124  16.95   0.0243   108.59  10.3683  -0.9696    3
              225866  181.6816   14.2049  16.23   0.0322   142.46   9.4206   0.1347    3
              225988  181.7421   14.0787  15.51   0.0236   105.63   9.0942  -0.0403    3
              226028  181.9943   14.3613  16.68   0.0450   197.42   9.4660   0.1966    3
              226029  182.0573   15.8235  17.30   0.0581   253.58   9.9091   0.0714    3
              220133  182.1322   15.0946  15.53   0.0020     6.60   6.8677   0.2125    3
              225994  182.2407   14.0354  17.74   0.0289   128.40   9.3090   0.0804    3
                7150  182.5074   14.3667  17.35   0.0027    16.70   7.9397   0.3543    3
              220163  182.5047   14.6155  15.67   0.0226   101.36   9.2994  -0.1513    3
              221628  182.6896   15.8652  17.61   0.0211    95.15   9.8244  -0.5079    3
              222399  182.8098   14.4097  17.02   0.0455   199.41  10.2789  -0.3333    3
              226032  182.8780   14.8107  16.69   0.0151    67.03   8.7323   0.0092    3
              226034  182.8942   14.2493  14.17   0.0249   111.29   9.0708   0.4324    3
              221629  183.0132   14.9046  15.73   0.0229   102.74  10.0553  -0.7245    3
              220204  183.2583   14.9327  16.66   0.0212    95.39   9.5836  -0.0530    3
              220208  183.2793   16.0856  16.21   0.0259   115.69  10.8287  -1.2220    3
              220209  183.3364   14.8049  15.43   0.0229   102.67   9.3581   0.0245    3
                7223  183.3597   14.7720  17.72   0.0069    16.70   8.6753  -0.0810    3
              226038  183.4061   15.9714  17.78   0.0256   114.33   9.2664   0.3960    3
              220212  183.4206   15.4541  16.10  -0.0004     0.00      NaN      NaN    3
              226039  183.4373   14.3758  14.90   0.0258   115.10  10.0565  -0.5321    3
                7231  183.4535   14.9018  11.27  -0.0005    13.60  10.6752  -1.2352    3
              226040  183.5260   15.4064  16.71   0.0262   116.92   9.0130   0.2811    3
                7240  183.5273   14.7258  15.86   0.0263   117.19  11.1132  -1.5690    3
              226044  183.6258   14.2535  17.07   0.0221    99.27   9.0923   0.2087    3
              226045  183.6392   15.1989  16.12   0.0233   104.61   9.5649  -0.1443    3
              226046  183.6679   14.9120  13.31   0.0205    92.63   9.3701  -0.2376    3
              226047  183.7988   14.2943  12.58   0.0273   121.47   9.4438  -0.3109    3
              220252  183.8598   15.2473  16.69   0.0264   117.72  10.0687  -0.6247    3
              226049  183.9255   14.4105  16.11   0.0246   109.87   9.1465   0.1006    3
                7285  183.9847   14.4330  16.32   0.0047    16.70   9.2388  -1.7770    3
              220272  184.0923   15.2620  16.24   0.0358   157.91  10.8182  -0.7475    3
                7315  184.2975   15.3239  15.44   0.0029    17.36  10.2013  -1.8608    3
                7336  184.5198   15.9655  15.94   0.0229   102.59  10.3424  -0.6824    3
              224316  184.5179   14.7531  13.54   0.0059    29.01   8.2716  -0.3015    3
              226059  184.6394   15.3816  15.80   0.0370   163.17   9.5412   0.1708    3
                7355  184.7715   13.9810  16.29  -0.0007    16.70   8.5105  -0.2942    3
              226062  184.8911   15.8827  13.99   0.0141    62.72   8.3537   0.4773    3
              222215  185.0972   13.8980  15.50   0.0010    16.58   7.4832  -0.1149    3
              223478  185.3970   15.9833  14.95   0.0334   147.55  10.4498  -0.4789    3
              220450  185.5329   15.7988  14.29   0.0043    16.70   8.3539  -0.7574    3
              226069  185.5759   15.7998  13.82   0.0231   103.56   9.3886   0.1937    3
              225846  185.6019   14.7471  17.57   0.0139    61.61   9.1260  -0.1324    3
                7442  185.6307   15.5377  16.70   0.0005     1.51   8.0086  -2.0298    3
              224855  185.8052   14.2054  16.62   0.0429   188.20   9.9113  -0.4094    3
              220480  185.8011   14.3889  14.12   0.0424   186.34  10.6881  -0.3998    3
              224881  185.8493   15.1719  18.19   0.0424   186.01  11.1127  -1.1754    3
              226075  186.1924   13.9187  15.43   0.0474   207.83  10.0883   0.1160    3
              224826  186.3025   14.0393  16.78   0.0432   189.49  10.7951  -0.9275    3
              225930  186.3286   14.7633  17.59   0.0445   195.10  10.3202  -0.3061    3
              226077  186.3093   16.1203  15.66   0.0309   136.72  10.5124  -0.5456    3
              220555  186.4475   14.9529  17.20   0.0017    16.70   8.6836  -1.0392    3
                7526  186.4971   15.6708  17.18  -0.0004    16.70   9.4500  -0.4887    3
                7529  186.5298   16.1810  16.07   0.0057    28.60  10.3609  -2.2119    3
              220597  186.7473   14.7827  17.08   0.0062    16.70   7.8535  -0.1778    3
                7563  186.7975   15.8970  15.77   0.0078    36.41   9.4393  -0.2084    3
              224884  187.0854   15.0591  15.15   0.0581   253.25  10.3422  -0.3841    3
                7602  187.1801   14.9996  13.58   0.0056    16.70   9.9535  -2.0899    3
              222429  187.2899   14.5237  17.09   0.0203    91.54  10.0608  -0.6678    3
              222143  187.3386   14.7893  15.84   0.0578   252.17  11.1180  -1.0609    3
              220690  187.6149   14.1609  15.42   0.0201    90.75  10.2537  -0.9920    3
              226083  187.8124   14.1968  15.62   0.0203    91.47  10.6378  -0.8844    3
                7666  187.9072   14.8598  17.73   0.0085    16.70   8.7052  -0.5103    3
                7676  187.9782   15.1241  11.69   0.0070    33.22   9.9284  -1.0049    3
              220745  188.0949   16.0187  16.71  -0.0004     0.00      NaN      NaN    3
              223235  188.1423   14.5796  14.70   0.0239   106.85   9.1853   0.4547    3
              226088  188.3549   16.0762  16.78   0.0457   200.34  10.2865  -0.2687    3
                7713  188.4515   15.1682  18.84   0.0009     6.40   8.4577  -0.1692    3
                7716  188.4862   15.3549  15.64   0.0078    16.70   9.4457  -1.5782    3
              220790  188.5429   15.9682  16.77   0.0462   202.32  11.1337  -0.7438    3
              224863  188.6883   14.5574  15.47   0.0465   203.66  10.5445  -0.6043    3
              224864  188.7172   14.9782  16.74   0.0461   202.04  10.8217  -0.9294    3
              220825  188.9325   14.4119  14.27   0.0306   135.59  10.5143  -0.4603    3
              224865  189.1797   14.2696  16.83   0.0463   202.83  10.3506  -0.3300    3
              224866  189.1832   14.6451  16.47   0.0461   202.16  10.2531  -0.3823    3
              224867  189.3216   14.2799  14.56   0.0463   203.00   9.8964  -0.0956    3
              224840  189.5343   14.0344  16.11   0.0462   202.58  10.0812  -0.0459    3
              220869  189.6447   14.3524  15.75   0.0306   135.77  10.4560  -0.6745    3
              220894  189.9339   14.8703  14.20   0.0218    97.99   9.4428  -0.1844    3
                7826  189.9659   15.2979  15.57   0.0021    16.10   9.5596  -0.9821    3
              226095  190.0478   15.7040  15.11   0.0130    58.00   8.5853   0.1138    3
              226096  190.3706   14.8450  17.18   0.0391   171.89   9.2002   0.3422    3
                7874  190.6549   14.3568  17.32   0.0010    22.60   9.6183  -0.5830    3
                7875  190.6704   14.2956  13.24   0.0004    16.70   9.7755  -1.1376    3
              224869  191.2630   14.4652  17.46   0.0388   170.73   9.3380   0.2155    3
              224887  191.5865   15.4998  17.59   0.0361   158.85   9.3284   0.3656    3
              224888  191.9245   15.1634  16.43   0.0364   160.29   9.7655  -0.0237    3
              224872  192.2949   14.8078  13.67   0.0214    96.13   9.4187  -0.2228    3
              224890  192.3271   15.8582  13.96   0.0254   113.17   8.8629   0.4867    3
              224891  192.3546   15.9156  15.37   0.0253   112.88   8.9340   0.4526    3
              224892  192.4664   15.0902  17.68   0.0220    98.66   8.7955   0.2378    3
              221052  192.5694   14.0732  17.09   0.0274   121.78   9.1593   0.0183    3
              224894  192.7491   15.8048  14.35   0.0358   157.80  10.2824  -0.3431    3
              221064  192.8472   14.0814  16.23   0.0220    98.47   9.8592  -0.2074    3
              224849  192.8958   13.8248  13.72   0.0274   121.63  10.0331  -0.3257    3
              224895  192.9669   15.2217  15.24   0.0386   169.85   9.8822  -0.1301    3
              224851  193.1473   13.8844  17.21   0.0467   204.38  10.0081  -0.0798    3
                8014  193.1787   15.8489  17.02   0.0041    14.90   9.5334  -0.7688    3
              221085  193.2459   14.4007  17.57   0.0035    16.58   7.7131   0.5414    3
              224899  193.3119   15.6228  16.97   0.0255   113.74   8.9297   0.4124    3
              224877  193.3559   14.6421  14.56   0.0265   117.92   9.3060  -0.0265    3
              224878  193.3805   14.4550  17.84   0.0365   160.79   9.6583   0.0302    3
              226104  194.1437   14.1298  16.71   0.0471   206.30  10.4160  -0.4229    3
              226105  194.3426   14.3883  17.03   0.0405   177.96  10.5404  -0.5529    3
              226106  194.3838   15.3609  12.43   0.0362   159.40   9.7823  -0.0001    3
                8085  194.5723   14.5570  16.17   0.0068    32.57   9.7629  -0.1575    3
                8091  194.6676   14.2177  11.92   0.0007    16.58   7.4781   1.2868    3
              226110  194.7760   14.4297  17.23   0.0089    40.88   8.0989   0.3100    3
              233605  195.4186   14.9346  16.28   0.0355   156.25   9.3993   0.2697    3
              230010  195.6815   15.5070  15.86   0.0216    96.85  10.5130  -0.6494    3
              232615  195.7184   15.3517  16.39   0.0428   187.73   9.4540  -0.0026    3
              232617  195.7732   15.2941  17.69   0.0354   155.78   9.1670   0.4422    3
              233584  195.8276   15.8014  17.54   0.0352   154.88  10.3271  -0.6200    3
